DEPT,PS,PZ,GK,NGK,DS,LIT
849.4,50.509,15.089,5.447,1.746,0.222,91
849.6,54.665,13.299,5.754,1.618,0.214,91
849.8,79.92,13.043,6.138,1.475,0.203,91
850.0,90.149,14.449,6.777,1.352,0.199,91
850.2,101.658,14.705,7.033,1.418,0.197,91
850.4,111.568,14.449,7.263,1.475,0.2,91
850.6,116.363,14.194,7.672,1.5,0.196,18
850.8,118.281,13.81,7.979,1.454,0.199,18
851.0,110.609,13.426,8.286,1.367,0.196,18
851.2,97.502,13.171,8.312,1.26,0.199,18
851.4,86.633,12.915,8.056,1.152,0.197,18
851.6,75.124,12.787,7.544,1.045,0.2,18
851.8,64.255,12.531,7.084,0.953,0.203,18
852.0,55.624,12.02,6.7,0.994,0.205,18
852.2,46.673,12.02,6.394,1.025,0.203,18
852.4,37.722,11.636,6.087,1.025,0.21,18
852.6,34.845,11.381,5.805,1.004,0.217,18
852.8,37.402,11.125,5.677,0.994,0.219,18
853.0,29.091,10.997,5.78,1.03,0.218,18
853.2,20.14,10.997,5.805,1.101,0.219,18
853.4,26.214,11.381,5.601,1.204,0.219,18
853.6,34.206,11.764,5.319,1.326,0.215,18
853.8,21.099,12.659,4.936,1.505,0.203,18
854.0,6.394,13.043,4.68,1.7,0.197,91
854.2,4.475,13.171,4.45,1.843,0.196,91
854.4,49.55,14.194,4.424,1.981,0.196,91
854.6,70.649,16.879,4.399,2.012,0.196,91
854.8,78.961,21.099,4.194,2.037,0.196,91
855.0,85.993,23.784,3.938,2.104,0.196,91
855.2,91.428,24.551,3.734,2.18,0.196,91
855.4,96.862,31.712,3.504,2.18,0.196,91
855.6,90.789,37.019,3.248,2.109,0.196,91
855.8,80.239,52.427,3.043,2.037,0.196,52
856.0,77.362,74.805,2.967,2.037,0.196,52
856.2,74.485,87.592,3.094,2.114,0.196,52
856.4,72.247,101.018,3.325,2.206,0.196,52
856.6,70.01,113.166,3.683,2.298,0.196,52
856.8,69.37,122.117,4.117,2.395,0.196,133
857.0,70.01,127.232,4.757,2.441,0.196,133
857.2,71.928,120.199,5.78,2.36,0.196,133
857.4,74.805,102.936,6.931,2.134,0.196,133
857.6,78.321,70.969,7.749,1.899,0.197,24
857.8,82.797,53.067,8.184,1.669,0.197,24
858.0,86.952,37.722,8.286,1.347,0.197,24
858.2,91.748,24.296,8.03,1.214,0.197,18
858.4,94.305,17.902,7.417,1.081,0.214,18
858.6,80.239,16.623,6.803,1.142,0.241,18
858.8,63.936,15.984,6.138,1.234,0.228,18
859.0,58.501,15.984,5.473,1.357,0.199,18
859.2,74.485,15.984,4.808,1.464,0.195,18
859.4,93.985,15.984,4.066,1.618,0.194,91
859.6,110.289,16.623,3.504,1.761,0.192,91
859.8,103.256,16.623,3.274,1.863,0.194,53
860.0,88.231,19.82,3.657,1.848,0.188,53
860.2,74.165,29.41,4.475,1.782,0.192,53
860.4,68.091,50.509,5.268,1.613,0.195,53
860.6,66.173,91.428,6.087,1.5,0.201,53
860.8,65.854,108.691,7.084,1.388,0.203,53
861.0,67.132,84.395,7.851,1.352,0.2,53
861.2,68.411,54.985,8.491,1.255,0.199,53
861.4,68.411,35.165,8.977,1.255,0.194,24
861.6,60.419,24.935,9.437,1.362,0.195,24
861.8,50.829,21.099,9.616,1.541,0.196,24
862.0,57.222,19.181,9.411,1.73,0.206,24
862.2,80.879,16.623,8.874,1.853,0.2,24
862.4,87.272,18.541,8.209,1.94,0.194,24
862.6,96.862,22.377,7.186,2.053,0.194,24
